input/case1_resources2.csv input/case1_countries.csv
25,8,178.61333333333334,0.08333333333333334,72,0.33350262506423733,931
25,8,184.17333333333335,0.16666666666666669,55,0.3334639523236764,715
25,8,157.36666666666667,0.25,20,0.3302125031227242,598
25,6,139.45333333333335,0.3333333333333333,71,0.333368907207928,681
25,6,139.76,0.41666666666666663,56,0.33291480247209393,612
12,18,353.0,0.039999999999999994,21,0.3280836120390197,1360
12,16,350.96,0.07999999999999999,59,0.33349003462902804,1401
12,16,343.6533333333333,0.12,48,0.3335245511384969,1269
12,16,311.50666666666666,0.16,21,0.3280878246926531,1158
12,14,321.41333333333336,0.2,55,0.33344059927957836,1220
6,34,755.6733333333333,0.019999999999999997,41,0.3315038703543296,2847
6,32,709.9,0.039999999999999994,55,0.33332615595193593,3265
6,32,682.3066666666666,0.06,51,0.3321709453849354,2944
6,32,716.1866666666666,0.08,41,0.3315038703543296,2649
6,30,673.0666666666667,0.1,56,0.3333962189166193,3017
3,66,1458.04,0.009999999999999998,43,0.3317844612650519,6660
3,66,1466.26,0.019999999999999997,41,0.33143313724648893,6192
3,66,1460.28,0.03,40,0.3312928151588276,5361
3,64,1442.66,0.04,41,0.3317838015745066,5965
3,64,1427.8,0.05,41,0.33143313724648893,6000
1,200,4152.986666666667,0.003333333333333333,40,0.33139939460352363,16425
1,200,4122.573333333334,0.006666666666666666,38,0.33125290951310504,18611
1,198,4374.66,0.01,40,0.3312928151588276,16907
1,198,4129.18,0.013333333333333334,40,0.33139939460352363,17175
1,198,4086.62,0.016666666666666666,38,0.33125290951310504,19804
2.75,74,1499.0933333333332,0.009166666666666667,23,0.32951676722733647,6120
2.75,72,1595.78,0.018333333333333333,42,0.3315734460597334,6833
2.75,72,1511.5066666666667,0.0275,41,0.3314004202704738,5988
2.75,72,1460.0066666666667,0.03666666666666667,23,0.32951676722733647,5799
2.75,70,1582.16,0.04583333333333334,40,0.33156566077368643,6260
2.25,90,1852.9533333333334,0.0075,38,0.33095195665841326,8457
2.25,88,1853.3733333333332,0.015,42,0.33153970675275324,8288
2.25,88,1945.06,0.0225,38,0.33132761259171595,7288
2.25,88,1815.3733333333332,0.03,38,0.33095195665841326,7680
2.25,86,1813.86,0.0375,42,0.33153970675275324,7738
1.75,114,2391.96,0.0058333333333333345,43,0.33146955233984876,10230
1.75,114,2384.9133333333334,0.011666666666666669,40,0.33132923355305244,10706
1.75,114,2349.5666666666666,0.0175,38,0.33095317724808604,10620
1.75,112,2356.24,0.023333333333333334,43,0.33146955233984876,10403
1.75,112,2345.8333333333335,0.029166666666666667,40,0.33132923355305244,8965
1.25,160,3334.0533333333333,0.0041666666666666675,40,0.3313298105903313,11761
1.25,160,3323.5933333333332,0.008333333333333335,41,0.3311889015467747,15361
1.25,160,3250.173333333333,0.0125,23,0.3295162547502901,13896
1.25,158,3305.02,0.016666666666666666,40,0.3313298105903313,12466
1.25,158,3285.7466666666664,0.020833333333333332,41,0.3311889015467747,15197
1.2,166,5183.22,0.004,12,0.669869820729062,26103
1.2,166,4678.26,0.008,7,0.6698690237743887,18956
1.2,166,4724.093333333333,0.012,7,0.669848340455956,17176
1.2,164,5148.046666666667,0.016,8,0.6698528656300481,18232
1.2,164,5121.793333333333,0.02,7,0.6698604014450282,16810
1.0999999999999999,182,5831.18,0.003666666666666666,12,0.6698672807697901,22481
1.0999999999999999,182,5291.346666666666,0.007333333333333332,7,0.6698664926102595,17125
1.0999999999999999,180,5104.526666666667,0.011,8,0.6698608388828047,16703
1.0999999999999999,180,5785.666666666667,0.014666666666666666,12,0.6698654634187517,20400
1.0999999999999999,180,5621.56,0.018333333333333333,8,0.6698596899077522,20120
